gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,W1
0.000975050395919483,0.0833644149203393,13.4490196852811,63.7091954027286,4.84493581173425e-06,0.000120140339252777,-2.31032311320215e-10,4.59781820232328e-06
0.000547700425162835,0.0214236984526998,41.2116231002627,49.1583638147075,1.70052942928911e-05,0.000143757840411355,-2.02414343891188e-10,2.40565803832524e-06
0.0167492641354003,0.0116382766585343,83.5533505378751,99.3236144966902,7.49696229603158e-05,0.000112542479094807,-6.98215489182062e-11,1.0183595404203e-06
0.0014169144836223,0.0222637425026561,60.9512246998022,43.3933420434609,4.33789672464524e-05,2.56093950076889e-05,3.2793101073908e-11,2.45537878671797e-06
0.000298751919791118,0.085613202618472,18.5797433266401,13.3851145366354,3.4141016339277e-05,0.00014499101941651,-2.20225794799572e-10,4.71793653581658e-06
0.000112136454543126,0.0710128596132398,76.4067517380601,17.9064661162061,6.83686882077197e-05,9.37858779845106e-05,-3.14264226405922e-11,4.88830033711979e-06
0.00352696604303262,0.0772956168319047,64.1512557831558,13.0285285854254,0.000103487650124783,7.40946217499867e-05,8.62337936253627e-11,5.04248511780202e-06
0.000567753606727336,0.0280004855962169,88.3913017558775,32.4960293463853,8.07039221286693e-05,4.13620525499449e-05,8.57014896897473e-11,3.08764661191247e-06
0.00173517501426141,0.056891371676116,69.4647891967072,48.3934173785125,2.84314649494254e-05,6.16113831268486e-05,-6.02213377265608e-11,4.14680967996478e-06
0.000611740006724664,0.0425524010660522,21.2848294035409,57.5832157861711,4.98616334949214e-05,4.07944289749737e-05,1.92789317542492e-11,3.496953704606e-06
0.043751908408785,0.0827368177702573,65.1767687459469,53.7475295363721,9.07747088241322e-05,0.000151100804702705,-1.85619692064103e-10,2.25075219130541e-06
0.0008241905611821,0.0118977644904157,27.9181321795991,38.9869014773356,0.000125842498322114,5.4852289148233e-06,1.69636958088112e-10,1.53972985619647e-06
0.0128573631107955,0.0764860263245627,89.0966809303351,88.9232309124132,0.000118644646329286,0.000121316949399514,-3.19789598143485e-11,3.18741873039731e-06
0.00536329292734764,0.0314771112201535,62.1455872822846,99.5554701624646,5.64559069172432e-05,0.000100347568870473,-7.3185819349068e-11,2.93204511637993e-06
0.00031874119240261,0.0247484471597658,14.7519619195132,83.9811408206991,0.000127000765178969,6.25841650867382e-05,1.15085127675358e-10,2.57095656716163e-06
0.0015911966654164,0.0138912696366585,78.5294481460755,37.900359950852,8.58960131260235e-05,8.87852601211547e-05,1.49826332986331e-11,1.90674366378005e-06
0.000819818986453003,0.0124456536710312,30.8834418642732,15.2297556788763,0.000102755962363889,9.99066209406981e-05,1.39244924925023e-11,1.638030461728e-06
0.00765101364348459,0.0476111362454339,30.9662217479421,32.8783801556932,0.0001381620099941,7.69833183243159e-05,1.16777946312913e-10,3.46343027039771e-06
0.000614610775280043,0.0117643226537867,86.2118670737691,85.7956052689457,7.82463704599022e-05,9.74330507773698e-05,-6.19469537672425e-12,1.69984997089621e-06
0.0214965871609499,0.0103130036720659,25.5718438912858,31.6673690283505,7.4505995597226e-05,8.5744951076659e-05,-1.97594537785289e-11,1.18541912595163e-06
0.00120527100405245,0.0516058786651232,96.7380967221169,44.0128620051512,7.26557377120279e-05,7.55982613912517e-05,1.86013657825308e-11,4.36417231710329e-06
0.0320937594725315,0.0581656504922106,10.714535178454,43.3327441628386,0.000112671394192032,2.26389272663116e-05,1.39953886068869e-10,2.71496051891715e-06
0.01776392596614,0.0218066735385504,32.8794613510691,42.0032999867063,0.000138775914519504,5.36208051994604e-05,1.20861156810585e-10,1.826713443549e-06
0.00044034358044331,0.0272682824366759,38.630434891072,60.605444888826,7.69581789399391e-05,0.000154378180072526,-1.1918914432881e-10,2.88242034671557e-06
0.00142966327909803,0.0439759449306238,54.7704931281518,77.880712002439,0.000156325318397299,4.59719571826025e-05,2.37354625966965e-10,3.83056584049047e-06
